timestamp, frame, x, y, z, qx, qy, qz, qw
1733487633.98419, 001556, -73.1505, -0.156266, -43.040092, 0.63606006, -0.63521576, -0.24741548, 0.36154407
1733487634.0008655, 001557, -73.17765, -0.15951893, -43.056286, 0.6369052, -0.63529295, -0.24854788, 0.3591359
1733487634.0842426, 001558, -73.31078, -0.16133869, -43.13796, 0.6238981, -0.6429988, -0.24387436, 0.37125325
1733487634.1009178, 001559, -73.33733, -0.15903907, -43.15153, 0.62372357, -0.64111227, -0.24396518, 0.37473306
1733487634.1175933, 001560, -73.36397, -0.15584734, -43.164013, 0.62546, -0.63833815, -0.24615483, 0.37514248
1733487634.1342685, 001561, -73.39073, -0.15189111, -43.175915, 0.62804383, -0.63553077, -0.25044188, 0.37274706
1733487634.2009702, 001562, -73.4983, -0.13299419, -43.221855, 0.64550084, -0.6171476, -0.2535878, 0.3716862
1733487634.217646, 001563, -73.52407, -0.12871909, -43.23385, 0.6470213, -0.6143411, -0.24900438, 0.37675625
1733487634.2343209, 001564, -73.55022, -0.12452561, -43.24674, 0.6473842, -0.61243355, -0.24360478, 0.38272116
1733487634.2509966, 001565, -73.57636, -0.12083304, -43.25971, 0.64824754, -0.61073136, -0.23819326, 0.38735825
1733487634.3343732, 001566, -73.705246, -0.11704368, -43.32101, 0.648731, -0.6066781, -0.23500901, 0.39479166
1733487634.351049, 001567, -73.73177, -0.118229695, -43.332962, 0.6504837, -0.60613036, -0.23913561, 0.39024496
1733487634.3677242, 001568, -73.75771, -0.12109549, -43.345455, 0.65059644, -0.60763645, -0.24489765, 0.38409284
1733487634.3843997, 001569, -73.78333, -0.123678185, -43.357693, 0.6495622, -0.61049527, -0.2511733, 0.37719554
1733487634.4511013, 001570, -73.88649, -0.13649854, -43.40402, 0.64986044, -0.61762553, -0.27406588, 0.34800574
1733487634.4677765, 001571, -73.90351, -0.1394044, -43.42121, 0.6493754, -0.6195442, -0.2757266, 0.34416777
1733487634.484452, 001572, -73.92639, -0.14330547, -43.435352, 0.64716953, -0.6226605, -0.27609912, 0.3423956
1733487634.5011272, 001573, -73.95145, -0.14750269, -43.448845, 0.64362985, -0.62633526, -0.27522954, 0.34306473
1733487634.5845044, 001574, -74.0915, -0.15827367, -43.514652, 0.642174, -0.6234417, -0.25180164, 0.36814246
1733487634.6011796, 001575, -74.111725, -0.15660626, -43.53352, 0.64080775, -0.624475, -0.24549799, 0.3729977
1733487634.6178553, 001576, -74.13373, -0.15399607, -43.548965, 0.63731, -0.6285907, -0.24154176, 0.3746561
1733487634.6345303, 001577, -74.15691, -0.15039088, -43.561928, 0.634983, -0.6326829, -0.2393137, 0.37314597
1733487634.7179074, 001578, -74.26474, -0.12616746, -43.62816, 0.63834757, -0.6365015, -0.21453944, 0.37596673
1733487634.734583, 001579, -74.285645, -0.121811464, -43.640793, 0.63618433, -0.63900125, -0.20934013, 0.37831688
1733487634.7512584, 001580, -74.30635, -0.1179033, -43.65319, 0.6344806, -0.6412658, -0.20570175, 0.3793406
1733487634.7679336, 001581, -74.327034, -0.11463241, -43.66538, 0.6339165, -0.6428182, -0.20388071, 0.3786387
1733487634.834635, 001582, -74.404465, -0.108740985, -43.717777, 0.6413371, -0.64030266, -0.20653547, 0.36883923
1733487634.8513107, 001583, -74.426414, -0.1107507, -43.731228, 0.642468, -0.6399283, -0.20780768, 0.36680043
1733487634.867986, 001584, -74.448395, -0.113803886, -43.745174, 0.6418617, -0.64107347, -0.20985423, 0.36469123
1733487634.8846614, 001585, -74.464554, -0.11579763, -43.75985, 0.64077, -0.64266866, -0.21214414, 0.36247152
1733487634.951363, 001586, -74.557724, -0.1351906, -43.819386, 0.6419323, -0.64238197, -0.22436774, 0.35345072
1733487634.9680383, 001587, -74.582504, -0.14050965, -43.834953, 0.6408641, -0.6428214, -0.22795984, 0.35228986
1733487634.9847138, 001588, -74.607254, -0.14563197, -43.851147, 0.6384808, -0.6445415, -0.22974215, 0.35231674
1733487635.001389, 001589, -74.62729, -0.14830159, -43.867725, 0.63400805, -0.6479346, -0.2300661, 0.35395488
1733487635.1014414, 001590, -74.77562, -0.15415585, -43.971584, 0.6172573, -0.6558787, -0.2161975, 0.37692848
