timestamp, frame, x, y, z, qx, qy, qz, qw
1732107794.6709788, 000000, 0.0, 0.0, 0.0, 0.69993156, -0.7004172, 0.11623718, 0.07746321
1732107794.6876545, 000001, 0.0, 0.0, 0.0, 0.6986704, -0.70094645, 0.11967374, 0.07881626
1732107794.7043304, 000002, 0.0, 0.0, 0.0, 0.6981043, -0.7011127, 0.12174747, 0.079176456
1732107794.7210062, 000003, 0.0, 0.0, 0.0, 0.6969857, -0.7013354, 0.12596744, 0.08044733
1732107794.7376823, 000004, 0.0, 0.0, 0.0, 0.69592744, -0.70171887, 0.12956798, 0.08054686
1732107794.7543578, 000005, 0.0, 0.0, 0.0, 0.69531757, -0.70226115, 0.13042936, 0.079693
1732107794.7710338, 000006, 0.0, 0.0, 0.0, 0.69407094, -0.7037823, 0.13082704, 0.07642148
1732107794.7877092, 000007, 0.0, 0.0, 0.0, 0.6927535, -0.705644, 0.1297325, 0.07299762
1732107794.8043854, 000008, 0.0, 0.0, 0.0, 0.69205827, -0.70665926, 0.12878135, 0.07143865
1732107794.8210611, 000009, 0.0, 0.0, 0.0, 0.6905594, -0.7088062, 0.12659918, 0.068513565
1732107794.837737, 000010, 0.0, 0.0, 0.0, 0.6889063, -0.71107376, 0.12431252, 0.06579188
1732107794.8544128, 000011, 0.0, 0.0, 0.0, 0.68805534, -0.71221423, 0.12318318, 0.0644715
1732107794.871089, 000012, 0.0, 0.0, 0.0, 0.68657345, -0.71415174, 0.12158587, 0.06181454
1732107794.8877645, 000013, 0.0, 0.0, 0.0, 0.6856184, -0.7153252, 0.12129174, 0.059377845
1732107794.9544678, 000014, 0.0, 0.0, 0.0, 0.6835513, -0.7176527, 0.118621856, 0.060506854
1732107794.9711437, 000015, 0.0, 0.0, 0.0, 0.68349993, -0.7178276, 0.11654562, 0.06299673
1732107794.9878194, 000016, 0.0, 0.0, 0.0, 0.68417484, -0.71721715, 0.11526528, 0.06494821
1732107795.0044956, 000017, 0.0, 0.0, 0.0, 0.6847155, -0.7166856, 0.11481742, 0.06590433
1732107795.0711987, 000018, 0.0, 0.0, 0.0, 0.6900177, -0.71229297, 0.107406065, 0.07055665
1732107795.0878744, 000019, 0.0, 0.0, 0.0, 0.6924505, -0.7104201, 0.1039431, 0.07079147
1732107795.1045504, 000020, 0.0, 0.0, 0.0, 0.6935521, -0.70951533, 0.102129005, 0.07171604
1732107795.137902, 000021, 0.0, 0.0, 0.0, 0.69699967, -0.7061966, 0.094608195, 0.08079106
1732107795.1879296, 000022, 0.0, 0.0, 0.0, 0.7015508, -0.7016228, 0.0884985, 0.0878627
1732107795.2046053, 000023, 0.0, 0.0, 0.0, 0.70240104, -0.70077205, 0.08854476, 0.08781356
1732107795.221281, 000024, 0.0, 0.0, 0.0, 0.7037791, -0.6992784, 0.09035218, 0.08684036
1732107795.2379572, 000025, 0.0, 0.0, 0.0, 0.70459586, -0.6980239, 0.09464203, 0.0857329
1732107795.3046603, 000026, 0.0, 0.0, 0.0, 0.7029673, -0.697171, 0.11052224, 0.08703127
1732107795.321336, 000027, 0.0, 0.0, 0.0, 0.7022297, -0.69735605, 0.113335446, 0.08788109
1732107795.3380122, 000028, 0.0, 0.0, 0.0, 0.7021311, -0.69719195, 0.115991764, 0.08649422
1732107795.354688, 000029, 0.0, 0.0, 0.0, 0.70221865, -0.6970685, 0.11708847, 0.08529264
1732107795.4047155, 000030, 0.0, 0.0, 0.0, 0.70301807, -0.6969667, 0.11720867, 0.07915233
1732107795.4213912, 000031, 0.0, 0.0, 0.0, 0.7041406, -0.6960614, 0.11834418, 0.07536082
1732107795.4380672, 000032, 0.0, 0.0, 0.0, 0.70560205, -0.6945458, 0.12088647, 0.07154244
1732107795.4547427, 000033, 0.0, 0.0, 0.0, 0.7062311, -0.6938796, 0.12203816, 0.06982431
1732107795.5381222, 000034, 0.0, 0.0, 0.0, 0.7048362, -0.69286215, 0.14007688, 0.05938365
1732107795.554798, 000035, 0.0, 0.0, 0.0, 0.7038286, -0.69283444, 0.14469597, 0.060571622
1732107795.5714738, 000036, 0.0, 0.0, 0.0, 0.7017283, -0.69312674, 0.15261143, 0.062149014
1732107795.5881495, 000037, 0.0, 0.0, 0.0, 0.6995571, -0.6946223, 0.15637302, 0.060557313
1732107795.6381774, 000038, 0.0, 0.0, 0.0, 0.69718486, -0.69827825, 0.15578528, 0.045516826
1732107795.654853, 000039, 0.0, 0.0, 0.0, 0.6967368, -0.698226, 0.15911481, 0.04148245
1732107795.671529, 000040, 0.0, 0.0, 0.0, 0.69645345, -0.69787985, 0.16210122, 0.040491603
1732107795.6882045, 000041, 0.0, 0.0, 0.0, 0.6954955, -0.6970635, 0.16968578, 0.039939824
1732107795.754908, 000042, 0.0, 0.0, 0.0, 0.6907659, -0.697103, 0.18866697, 0.035980508
1732107795.771584, 000043, 0.0, 0.0, 0.0, 0.6902063, -0.6977056, 0.1886637, 0.03504509
1732107795.7882597, 000044, 0.0, 0.0, 0.0, 0.68907684, -0.69921935, 0.18750161, 0.033297863
1732107795.8049357, 000045, 0.0, 0.0, 0.0, 0.6879535, -0.7007916, 0.18590766, 0.03239376
1732107795.871639, 000046, 0.0, 0.0, 0.0, 0.6842681, -0.70522934, 0.1829352, 0.031039871
1732107795.888315, 000047, 0.0, 0.0, 0.0, 0.6827772, -0.7069209, 0.18198337, 0.030984346
1732107795.904991, 000048, 0.0, 0.0, 0.0, 0.68103033, -0.7090617, 0.1801005, 0.031512085
