timestamp, latitude, longitude, altitude, horizontalAccuracy, verticalAccuracy
1733213238.938486, 48.1913479727755, 11.62024073843091, 496.9227409362793, 40.0, 116.8131103515625
1733213239.4579391, 48.191368063634336, 11.620241094551929, 496.9227180480957, 40.0, 116.8131103515625
1733213242.424774, 48.19145820573735, 11.620100922893378, 495.2677879333496, 21.402555636511842, 32.0
1733213242.488788, 48.191441022835846, 11.62014157512376, 495.7954978942871, 24.28033790624094, 32.0
1733213243.499397, 48.191368687011476, 11.620117435242626, 496.1285057067871, 17.672344351740055, 3.0
1733213244.494892, 48.19139010277408, 11.62014249713311, 496.7576560974121, 13.480514510128824, 3.0
1733213245.500061, 48.19144253157842, 11.620184322829935, 496.7784080505371, 9.914117415446919, 3.0
1733213246.43387, 48.19132648412901, 11.620244001980517, 520.4980125427246, 8.204254937144261, 8.0
1733213247.999907, 48.19143549077975, 11.620167726661656, 497.8122215270996, 5.569803930744143, 3.0
1733213248.9998746, 48.19143863399344, 11.620202343921754, 497.8848533630371, 4.987085379852648, 3.0
1733213249.435875, 48.19138788156974, 11.620263783272001, 515.9888572692871, 7.9863448134312085, 12.0
1733213250.9998388, 48.191398945681925, 11.620292449380848, 514.0828514099121, 5.023375804080652, 6.0
1733213251.9997988, 48.191431635104294, 11.620278786878679, 503.9685935974121, 3.985549235654479, 3.0
1733213252.9998024, 48.19143934645521, 11.620285827677343, 504.1028709411621, 3.8899200430370464, 3.0
1733213253.9997592, 48.19144658779037, 11.620303164469414, 504.102871183306, 4.671120935620934, 3.464847217063495
1733213254.999715, 48.19145339534835, 11.620324810872814, 504.31539560109377, 4.683207075613784, 3.4484936595142264
1733213255.999723, 48.19146621949204, 11.620350455895645, 504.704921990633, 4.645382554105372, 3.499279634267929
1733213256.9996743, 48.19147626360919, 11.620372389320595, 505.1220362400636, 4.607903488462553, 3.548487350097709
1733213257.9996233, 48.19149577460013, 11.620420343525614, 506.2234772024676, 4.606180705884386, 3.550723354124798
1733213258.999632, 48.1915123549727, 11.620448064051054, 505.8896148977801, 4.604402025182595, 3.5530295556444855
1733213259.9995832, 48.1915202240479, 11.620492587831508, 506.9107332713902, 4.598847790283856, 3.560215728658887
1733213260.9995937, 48.191521563641516, 11.620508833041672, 506.73836999200284, 4.598847778205516, 3.560215744260876
1733213261.9996033, 48.191509914802054, 11.62048913122751, 507.15804686862975, 4.610213388282208, 3.545485798489725
1733213262.9996119, 48.1915116750025, 11.620501284989494, 506.64925780519843, 4.598847766921372, 3.5602157588369767
1733213263.9996204, 48.191514867730966, 11.620509158380424, 506.44234861340374, 4.59884776494487, 3.5602157613900878
1733213264.999629, 48.191519948407596, 11.62052377386302, 506.5877343537286, 4.5988477629073685, 3.5602157640219962
1733213265.9996357, 48.19152373820907, 11.620532107856508, 506.48604975733906, 4.598847762133985, 3.560215765021002
1733213266.999643, 48.19153162206302, 11.620551863642513, 505.84823249746114, 4.5988477600009965, 3.5602157677762523
1733213267.9996495, 48.19153908149729, 11.620568059655167, 505.57430671621114, 4.598847757730392, 3.5602157707092665
1733213268.9996567, 48.19154402682686, 11.620580632525336, 505.63241218496114, 4.598847755810966, 3.5602157731886535
1733213269.9996624, 48.19155066821573, 11.620587869069562, 504.80086917988956, 4.598847758681429, 3.5602157694807812
1733213270.9996672, 48.191559986333615, 11.620607192664025, 504.5508692441508, 4.598847759772002, 3.560215768072052
1733213271.999673, 48.19156695278265, 11.620619762684157, 504.00777835864574, 4.598847761483913, 3.56021576586072
1733213272.999678, 48.191574469604376, 11.620633427769565, 503.873867219314, 4.598847762627362, 3.5602157643836896
1733213273.999683, 48.19162644491936, 11.62061870087432, 497.4125623414293, 4.804108535856714, 3.277968610053717
1733213274.9996867, 48.191629281527234, 11.620640080627586, 497.2333213239908, 4.795281233286921, 3.2908684152477305
1733213275.9996915, 48.19163854840407, 11.62065534538951, 497.2132344227284, 4.797421350426665, 3.2877477730597304
1733213276.9996963, 48.19165317664224, 11.620662509515478, 497.05832037050277, 4.791639614971603, 3.296168507983719
1733213277.9996996, 48.191663748833555, 11.62066020297908, 496.71619949210435, 4.78617877677223, 3.3040928784711716
1733213278.999704, 48.19167380283245, 11.620651191309976, 496.4241807842627, 4.777888397132822, 3.316069887281085
1733213279.999707, 48.19168720929324, 11.620633051276627, 496.55130938999355, 4.778696309454666, 3.3149055212469007
1733213280.99971, 48.19169098402656, 11.620614608264049, 496.4929207582027, 4.782034091069185, 3.310088667187171
1733213281.9997134, 48.191696706647626, 11.620599340727098, 496.40683337207884, 4.781865426211742, 3.310332321442914
1733213282.9997172, 48.191699054999795, 11.62058155945856, 496.2145549580455, 4.778316467433656, 3.3154530263360975
1733213283.9997199, 48.19170592656772, 11.620560881208709, 496.3952614106238, 4.780454500454016, 3.3123695146945455
1733213284.9997225, 48.19170811146925, 11.620540743745883, 496.2863297825679, 4.780049895613197, 3.312953369463128
1733213285.9997244, 48.191712340806525, 11.620518685275336, 496.10469789709896, 4.7840889568597005, 3.307118063456746
1733213286.9997287, 48.19171438783709, 11.620497636877788, 495.9436052236706, 4.781869181375451, 3.3103268969998276
1733213287.99973, 48.191718617715004, 11.620477417746057, 495.75606820639223, 4.776499832899724, 3.318069676649021
1733213288.9997327, 48.19173227220092, 11.620451059618874, 496.1080342615023, 4.7825835245429165, 3.309294768309328
1733213289.9997349, 48.191734094014286, 11.620414062505894, 496.3260316103697, 4.784729606598001, 3.3061911052649973
1733213290.9997368, 48.19173865256466, 11.620396417428882, 496.16350003518164, 4.782259619497003, 3.309762826022012
1733213291.9997392, 48.19173827065436, 11.620370600504554, 496.0615980979055, 4.781769445233467, 3.310470964292007
